loss,mae,val_loss,val_mae
0.10593967139720917,0.18696697056293488,0.08623199909925461,0.19603389501571655
0.10154809802770615,0.18707838654518127,0.08061131834983826,0.19225752353668213
0.10450161248445511,0.1882554441690445,0.07989177852869034,0.18907582759857178
0.10092485696077347,0.18385708332061768,0.09057587385177612,0.20197030901908875
0.10274146497249603,0.18435406684875488,0.08571150153875351,0.18928824365139008
0.10268706828355789,0.18442419171333313,0.0873885303735733,0.19308482110500336
0.10374078154563904,0.1860850304365158,0.09941766411066055,0.2146083116531372
0.10705123096704483,0.18723782896995544,0.08437300473451614,0.188557967543602
0.10748196393251419,0.1865515261888504,0.08804342895746231,0.1961316019296646
0.10695090144872665,0.18986524641513824,0.09125791490077972,0.2002117931842804
0.10649479925632477,0.18652723729610443,0.08268805593252182,0.19465139508247375
0.09693949669599533,0.1819414347410202,0.08441761881113052,0.19435282051563263
0.09743516892194748,0.18207265436649323,0.07941866666078568,0.1887866109609604
0.09931827336549759,0.18038415908813477,0.08850252628326416,0.20336183905601501
0.09857776761054993,0.18158870935440063,0.08013466745615005,0.1906260848045349
0.1013251394033432,0.18391914665699005,0.07949800044298172,0.1901082545518875
0.10338982939720154,0.18265263736248016,0.08088036626577377,0.19014862179756165
0.10240504890680313,0.1813575029373169,0.08014613389968872,0.19004450738430023
0.1044546589255333,0.1856279969215393,0.08036665618419647,0.192019522190094
0.10344991832971573,0.1840939223766327,0.08698228001594543,0.20056335628032684
0.1003018319606781,0.18371233344078064,0.08428487926721573,0.19810137152671814
0.10477828979492188,0.1826392263174057,0.07960794121026993,0.19187034666538239
